Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,17614,Jaqueline Cristian,28124,Amina Anshba,6-2 6-0,1,Amina Anshba,-1,14,2,18,2,167,346,1.27,3.95,True,,,,0,2,12,2,6,6,-1,-1,-1,2,0,-1,-1,-1,72,-1,-1,1.2,3.2,50.7,47.2,1,0
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,17155,Magdalena Frech,10209,Lesley Pattinama Kerkhove,6-3 6-2,0,Magdalena Frech,4,29,22,21,8,156,178,1.3,3.66,True,True,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,78,-1,-1,3.7,5.7,58.8,44.6,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,17155,Magdalena Frech,10209,Lesley Pattinama Kerkhove,6-3 6-2,1,Lesley Pattinama Kerkhove,1.7,39,19,19,5,156,178,1.3,3.66,True,True,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,78,-1,-1,3.3,2.3,58.1,46.4,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,58734,Mika Dagan Fruchtman,18197,Mariam Bolkvadze,7-5 2-6 10-8,0,Mika Dagan Fruchtman,0,39,19,24,9,-1,194,8.02,1.07,True,True,,,2,1,19,19,7,2,10,-1,-1,5,6,8,-1,-1,119,-1,-1,-1,2,-1,47.5,0,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,58734,Mika Dagan Fruchtman,18197,Mariam Bolkvadze,7-5 2-6 10-8,1,Mariam Bolkvadze,3.9,36,27,40,12,-1,194,8.02,1.07,True,True,,,1,2,19,19,7,2,10,-1,-1,5,6,8,-1,-1,119,-1,-1,2,-1,58.3,-1,0,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,10791,Aleksandra Krunic,10132,Georgina Garcia-Perez,7-6(1) 7-6(2),0,Aleksandra Krunic,1.2,51,37,32,22,236,190,2.76,1.47,True,,,,2,0,14,12,7,7,-1,-1,-1,6,6,-1,-1,-1,132,-1,-1,2.6,1.7,54.9,40.7,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,10791,Aleksandra Krunic,10132,Georgina Garcia-Perez,7-6(1) 7-6(2),1,Georgina Garcia-Perez,7.4,46,29,35,23,236,190,2.76,1.47,True,,,,0,2,14,12,7,7,-1,-1,-1,6,6,-1,-1,-1,132,-1,-1,10.3,4.8,61.5,43,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,28124,Amina Anshba,8584,Marina Melnikova,6-3 6-1,0,Amina Anshba,1.6,38,23,25,10,346,196,3.45,1.33,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,101,-1,-1,1.2,2.6,50.7,48.5,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,28124,Amina Anshba,8584,Marina Melnikova,6-3 6-1,1,Marina Melnikova,0,43,17,10,2,346,196,3.45,1.33,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,101,-1,-1,2,1.2,54.5,45.1,1,1
06/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,1,q-First,13265,Anna Schmiedlova,12114,Rosalie Van Der Hoek,6-1 6-4,0,Anna Schmiedlova,2,35,27,14,9,139,-1,1.02,13.9,True,True,,,2,0,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,76,-1,-1,2.7,-1,54.1,-1,0,1
