Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,71174,Giovanni Mpetshi Perricard,25077,Joao Menezes,6-7(3) 6-1 7-6(4),1,Joao Menezes,3,59,40,42,24,-1,189,4.65,1.19,True,False,,,1,2,19,14,6,6,7,-1,-1,7,1,6,-1,-1,3.9,-1,61.8,-1,0,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,46747,Hugo Gaston,28895,Maxime Janvier,6-3 6-0,0,Hugo Gaston,3.3,35,19,25,18,231,195,1.68,2.26,True,True,,,2,0,12,3,6,6,-1,-1,-1,3,0,-1,-1,-1,2,3.2,57.2,40.9,1,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,46747,Hugo Gaston,28895,Maxime Janvier,6-3 6-0,1,Maxime Janvier,2.6,22,8,17,6,231,195,1.68,2.26,True,True,,,0,2,12,3,6,6,-1,-1,-1,3,0,-1,-1,-1,4.6,3.1,59.3,42,1,1
05/09/20 00:00:00,16736,Prostejov CH,1,558,0.98,33,2,1,q-First,4146,Lukas Rosol,66254,Jonas Forejtek,6-4 6-2,0,Lukas Rosol,11.5,34,27,18,9,167,406,2.19,1.72,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,5.6,-1,61.9,-1,0,1
05/09/20 00:00:00,16736,Prostejov CH,1,558,0.98,33,2,1,q-First,4146,Lukas Rosol,66254,Jonas Forejtek,6-4 6-2,1,Jonas Forejtek,7.7,27,17,25,13,167,406,2.19,1.72,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,-1,6.5,-1,37.7,0,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,12534,Renzo Olivo,28899,Benjamin Bonzi,6-4 6-4,0,Renzo Olivo,0,44,25,29,15,208,222,2.5,1.56,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,2.7,4.6,57.2,38.8,1,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,12534,Renzo Olivo,28899,Benjamin Bonzi,6-4 6-4,1,Benjamin Bonzi,4.8,32,20,30,11,208,222,2.5,1.56,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,4.3,2.7,60.5,41.6,1,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,22323,Roberto Cid Subervi,34605,Elliot Benchetrit,6-1 6-1,0,Roberto Cid Subervi,2.4,21,17,21,13,218,209,2.34,1.63,True,,,,2,0,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,2.4,4.5,57.3,38.8,1,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,22323,Roberto Cid Subervi,34605,Elliot Benchetrit,6-1 6-1,1,Elliot Benchetrit,6.7,22,11,23,7,218,209,2.34,1.63,True,,,,0,2,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,6.4,3.6,60,43.5,1,1
05/09/20 00:00:00,16736,Prostejov CH,1,558,0.98,33,2,1,q-First,28900,Roman Safiullin,42971,Vit Kopriva,6-3 7-6(6),0,Roman Safiullin,0,44,27,20,11,179,322,1.54,2.55,True,True,,,2,0,13,9,6,7,-1,-1,-1,3,6,-1,-1,-1,5,2.8,59.7,45.2,1,1
05/09/20 00:00:00,16736,Prostejov CH,1,558,0.98,33,2,1,q-First,28900,Roman Safiullin,42971,Vit Kopriva,6-3 7-6(6),1,Vit Kopriva,5.4,40,23,34,13,179,322,1.54,2.55,True,True,,,0,2,13,9,6,7,-1,-1,-1,3,6,-1,-1,-1,3.8,4.6,56.3,37.8,1,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,9840,Ruben Bemelmans,6820,Peter Polansky,7-6(4) 4-6 6-3,0,Ruben Bemelmans,7.1,49,40,49,28,213,194,1.49,2.69,True,False,,,2,1,17,15,7,4,6,-1,-1,6,6,3,-1,-1,6.8,7.3,60.9,34.7,1,1
05/09/20 00:00:00,16735,Aix En Provence CH,1,7009,1.15,34,2,1,q-First,9840,Ruben Bemelmans,6820,Peter Polansky,7-6(4) 4-6 6-3,1,Peter Polansky,7.1,52,43,46,21,213,194,1.49,2.69,True,False,,,1,2,17,15,7,4,6,-1,-1,6,6,3,-1,-1,4.8,6,58.1,39.3,1,1
05/09/20 00:00:00,16736,Prostejov CH,1,558,0.98,33,2,1,q-First,918,Teimuraz Gabashvili,5127,Lukas Lacko,3-0 ret.,0,Teimuraz Gabashvili,7.1,7,6,7,2,259,177,,,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7.6,59.6,34.8,0,1
05/09/20 00:00:00,16736,Prostejov CH,1,558,0.98,33,2,1,q-First,918,Teimuraz Gabashvili,5127,Lukas Lacko,3-0 ret.,1,Lukas Lacko,0,5,1,9,4,259,177,,,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.5,7.4,55.7,36.7,0,1
05/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,10,1/2,18524,Aslan Karatsev,24249,Botic Van De Zandschulp,6-3 6-3,0,Aslan Karatsev,8.2,34,30,27,12,140,176,1.36,3.29,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,5.1,3,63.6,43.9,1,1
05/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,10,1/2,18524,Aslan Karatsev,24249,Botic Van De Zandschulp,6-3 6-3,1,Botic Van De Zandschulp,7.1,32,22,24,9,140,176,1.36,3.29,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,4.4,4.6,59.8,43.6,1,1
05/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,10,1/2,29579,Bernabe Zapata Miralles,30087,Alejandro Tabilo,6-1 6-0,0,Bernabe Zapata Miralles,6.2,23,21,9,7,178,180,1.93,1.91,True,True,,,2,0,12,1,6,6,-1,-1,-1,1,0,-1,-1,-1,2.8,5.5,59.3,42.6,1,1
05/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,10,1/2,29579,Bernabe Zapata Miralles,30087,Alejandro Tabilo,6-1 6-0,1,Alejandro Tabilo,3.2,18,8,13,1,178,180,1.93,1.91,True,True,,,0,2,12,1,6,6,-1,-1,-1,1,0,-1,-1,-1,4.3,4,61.4,42.5,1,1
05/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,10,1/2,68074,Carlos Alcaraz Garfia,29732,Daniel Altmaier,6-1 7-6(6),0,Carlos Alcaraz Garfia,0,40,29,19,11,217,221,1.35,3.34,True,False,,,2,0,13,7,6,7,-1,-1,-1,1,6,-1,-1,-1,1.4,3.7,60.7,39.6,1,1
05/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,10,1/2,68074,Carlos Alcaraz Garfia,29732,Daniel Altmaier,6-1 7-6(6),1,Daniel Altmaier,1.8,35,24,22,7,217,221,1.35,3.34,True,False,,,0,2,13,7,6,7,-1,-1,-1,1,6,-1,-1,-1,6.7,2.3,63.6,44,1,1
05/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,10,1/2,20819,Oscar Otte,33860,Tallon Griekspoor,6-2 6-4,0,Oscar Otte,18.9,24,21,29,15,219,150,1.81,2.08,True,,,,2,0,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,8.7,5.6,64,40.1,1,1
05/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,10,1/2,20819,Oscar Otte,33860,Tallon Griekspoor,6-2 6-4,1,Tallon Griekspoor,2.9,39,22,29,12,219,150,1.81,2.08,True,,,,0,2,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,5.1,3.5,62.4,41.1,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,39309,Alex De Minaur,25543,Karen Khachanov,6-4 0-6 4-6 6-3 6-1,0,Alex De Minaur,5.7,81,56,60,27,28,16,1.77,2.11,True,,,,3,2,22,20,6,0,4,6,6,4,6,6,3,1,5.4,7.3,65.3,36.5,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,39309,Alex De Minaur,25543,Karen Khachanov,6-4 0-6 4-6 6-3 6-1,1,Karen Khachanov,4.4,90,52,47,28,28,16,1.77,2.11,True,,,,2,3,22,20,6,0,4,6,6,4,6,6,3,1,11.1,7.7,67,38.4,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,29372,Andrey Rublev,17359,Salvatore Caruso,6-0 6-4 6-0,0,Andrey Rublev,28.3,38,33,22,9,14,100,1.1,7.56,True,,,,3,0,18,4,6,6,6,-1,-1,0,4,0,-1,-1,9.4,10.2,65.9,36.5,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,29372,Andrey Rublev,17359,Salvatore Caruso,6-0 6-4 6-0,1,Salvatore Caruso,4.3,40,20,30,8,14,100,1.1,7.56,True,,,,0,3,18,4,6,6,6,-1,-1,0,4,0,-1,-1,5.9,10.4,61.8,39.2,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,22807,Daniil Medvedev,46722,Jeff Wolf,6-3 6-3 6-2,0,Daniil Medvedev,16.9,40,32,37,20,5,138,1.04,12.42,True,,,,3,0,18,8,6,6,6,-1,-1,3,3,2,-1,-1,11.9,9.4,67.8,40.7,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,22807,Daniil Medvedev,46722,Jeff Wolf,6-3 6-3 6-2,1,Jeff Wolf,3.4,46,28,43,15,5,138,1.04,12.42,True,,,,0,3,18,8,6,6,6,-1,-1,3,3,2,-1,-1,12.3,6.1,67.3,39.3,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,20650,Dominic Thiem,6101,Marin Cilic,6-2 6-2 3-6 6-3,0,Dominic Thiem,8.7,61,53,43,20,3,38,1.24,4.32,True,,,,3,1,21,13,6,6,3,6,-1,2,2,6,3,-1,8.6,10.4,66.7,35.7,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,20650,Dominic Thiem,6101,Marin Cilic,6-2 6-2 3-6 6-3,1,Marin Cilic,5.1,61,45,37,16,3,38,1.24,4.32,True,,,,1,3,21,13,6,6,3,6,-1,2,2,6,3,-1,11.7,7.8,66.6,35.6,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,40434,Felix Auger Aliassime,36263,Corentin Moutet,6-1 6-0 6-4,0,Felix Auger Aliassime,6.6,49,36,27,17,21,77,1.28,3.86,True,True,,,3,0,18,5,6,6,6,-1,-1,1,0,4,-1,-1,11.1,6,64.8,38.3,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,40434,Felix Auger Aliassime,36263,Corentin Moutet,6-1 6-0 6-4,1,Corentin Moutet,2.6,45,22,31,12,21,77,1.28,3.86,True,True,,,0,3,18,5,6,6,6,-1,-1,1,0,4,-1,-1,2.9,6,59.7,36.6,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,29939,Frances Tiafoe,13674,Marton Fucsovics,6-2 6-3 6-2,0,Frances Tiafoe,4.9,47,39,34,18,82,66,2.17,1.73,True,True,,,3,0,18,7,6,6,6,-1,-1,2,3,2,-1,-1,7.9,4.3,64.5,40.8,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,29939,Frances Tiafoe,13674,Marton Fucsovics,6-2 6-3 6-2,1,Marton Fucsovics,6.2,38,20,27,12,82,66,2.17,1.73,True,True,,,0,3,18,7,6,6,6,-1,-1,2,3,2,-1,-1,6.3,10.7,63.1,35.6,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,29812,Matteo Berrettini,33648,Casper Ruud,6-4 6-4 6-2,0,Matteo Berrettini,14.8,53,45,35,19,8,37,1.2,5.14,True,,,,3,0,18,10,6,6,6,-1,-1,4,4,2,-1,-1,11.2,8.9,68.7,34,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,29812,Matteo Berrettini,33648,Casper Ruud,6-4 6-4 6-2,1,Casper Ruud,2.3,54,37,32,16,8,37,1.2,5.14,True,,,,0,3,18,10,6,6,6,-1,-1,4,4,2,-1,-1,6.6,6.2,63.6,35,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,9094,Vasek Pospisil,1837,Roberto Bautista Agut,7-5 2-6 4-6 6-3 6-2,0,Vasek Pospisil,11.7,100,75,62,30,94,11,3.39,1.34,True,True,,,3,2,25,22,7,2,4,6,6,5,6,6,3,2,13.3,10,68.6,40.6,1,1
05/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,9094,Vasek Pospisil,1837,Roberto Bautista Agut,7-5 2-6 4-6 6-3 6-2,1,Roberto Bautista Agut,1.5,85,62,45,23,94,11,3.39,1.34,True,True,,,2,3,25,22,7,2,4,6,6,5,6,6,3,2,4.8,6.2,66.9,37.6,1,1
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,33452,Alexis Canter,83521,Lui Maxted,6-4 6-3,0,Alexis Canter,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,33452,Alexis Canter,83521,Lui Maxted,6-4 6-3,1,Lui Maxted,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,7,6,6,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,59356,Anton Matusevich,29184,Julian Cash,4-6 6-4 9-4,0,Anton Matusevich,-1,-1,-1,-1,-1,564,-1,1.33,3.48,True,,,,2,1,19,14,4,6,9,-1,-1,6,4,4,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,59356,Anton Matusevich,29184,Julian Cash,4-6 6-4 9-4,1,Julian Cash,-1,-1,-1,-1,-1,564,-1,1.33,3.48,True,,,,1,2,19,14,4,6,9,-1,-1,6,4,4,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,79065,Arthur Fery,29180,Billy Harris,6-4 7-6(4),0,Arthur Fery,-1,-1,-1,-1,-1,-1,788,,,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,79065,Arthur Fery,29180,Billy Harris,6-4 7-6(4),1,Billy Harris,-1,-1,-1,-1,-1,-1,788,,,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,61971,Francisco Comesana,30626,Aziz Dougaz,6-2 7-5,0,Francisco Comesana,-1,-1,-1,-1,-1,715,363,,,True,,,,2,0,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,61971,Francisco Comesana,30626,Aziz Dougaz,6-2 7-5,1,Aziz Dougaz,-1,-1,-1,-1,-1,715,363,,,True,,,,0,2,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,24222,Gage Brymer,56205,Omni Kumar,7-6(2) 7-5,0,Gage Brymer,-1,-1,-1,-1,-1,450,-1,,,True,,,,2,0,14,11,7,7,-1,-1,-1,6,5,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,24222,Gage Brymer,56205,Omni Kumar,7-6(2) 7-5,1,Omni Kumar,-1,-1,-1,-1,-1,450,-1,,,True,,,,0,2,14,11,7,7,-1,-1,-1,6,5,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,13209,Maxime Chazal,49987,Stuart Parker,6-4 7-6(5),0,Maxime Chazal,-1,-1,-1,-1,-1,390,809,,,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,13209,Maxime Chazal,49987,Stuart Parker,6-4 7-6(5),1,Stuart Parker,-1,-1,-1,-1,-1,390,809,,,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,27207,Sebastian Eguez,21495,Michael Redlicki,6-0 6-1,0,Sebastian Eguez,-1,-1,-1,-1,-1,-1,344,9.3,1.05,True,,,,2,0,12,1,6,6,-1,-1,-1,0,1,-1,-1,-1,-1,6.5,-1,30,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,27207,Sebastian Eguez,21495,Michael Redlicki,6-0 6-1,1,Michael Redlicki,-1,-1,-1,-1,-1,-1,344,9.3,1.05,True,,,,0,2,12,1,6,6,-1,-1,-1,0,1,-1,-1,-1,4,-1,61,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,43553,Sergey Fomin,33740,Alexis Gautier,2-6 3-5,0,Sergey Fomin,-1,-1,-1,-1,-1,621,552,3.79,1.29,True,,,,0,2,5,11,2,3,-1,-1,-1,6,5,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,43553,Sergey Fomin,33740,Alexis Gautier,2-6 3-5,1,Alexis Gautier,-1,-1,-1,-1,-1,621,552,3.79,1.29,True,,,,2,0,5,11,2,3,-1,-1,-1,6,5,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,49987,Stuart Parker,61971,Francisco Comesana,6-3 6-3,0,Stuart Parker,-1,-1,-1,-1,-1,809,715,1.17,4.95,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,0,0
05/09/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,49987,Stuart Parker,61971,Francisco Comesana,6-3 6-3,1,Francisco Comesana,-1,-1,-1,-1,-1,809,715,1.17,4.95,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,0,0
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,30087,Alejandro Tabilo,18398,Riccardo Bonadio,7-5 6-1,0,Alejandro Tabilo,3,37,30,29,19,180,285,1.69,2.23,True,True,,,2,0,13,6,7,6,-1,-1,-1,5,1,-1,-1,-1,4.3,4.7,61.4,41,1,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,30087,Alejandro Tabilo,18398,Riccardo Bonadio,7-5 6-1,1,Riccardo Bonadio,6.4,31,21,16,8,180,285,1.69,2.23,True,True,,,0,2,13,6,7,6,-1,-1,-1,5,1,-1,-1,-1,4.3,5.5,64.3,42.6,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,18524,Aslan Karatsev,14536,Mats Moraing,6-3 6-3,0,Aslan Karatsev,7.3,33,26,22,9,140,257,1.52,2.6,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,5.1,6.4,63.6,38.3,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,18524,Aslan Karatsev,14536,Mats Moraing,6-3 6-3,1,Mats Moraing,7.9,32,23,31,10,140,257,1.52,2.6,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,9,4.6,61.6,43.6,1,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,29579,Bernabe Zapata Miralles,12498,Andrea Collarini,7-6(2) 3-2 ret.,0,Bernabe Zapata Miralles,0,39,23,12,4,178,199,1.62,2.37,False,,,,1,0,7,6,7,-1,-1,-1,-1,6,-1,-1,-1,-1,2.8,4.5,59.3,40.1,1,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,29579,Bernabe Zapata Miralles,12498,Andrea Collarini,7-6(2) 3-2 ret.,1,Andrea Collarini,1.7,34,15,25,10,178,199,1.62,2.37,False,,,,0,1,7,6,7,-1,-1,-1,-1,6,-1,-1,-1,-1,4,4,61.4,42.5,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,24249,Botic Van De Zandschulp,5127,Lukas Lacko,5-7 6-3 6-1,0,Botic Van De Zandschulp,10.5,53,38,42,24,176,177,1.45,2.86,True,,,,2,1,17,11,5,6,6,-1,-1,7,3,1,-1,-1,4.4,7.6,59.8,34.8,0,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,24249,Botic Van De Zandschulp,5127,Lukas Lacko,5-7 6-3 6-1,1,Lukas Lacko,0.9,59,35,55,25,176,177,1.45,2.86,True,,,,1,2,17,11,5,6,6,-1,-1,7,3,1,-1,-1,4.5,3,55.7,43.9,0,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,68074,Carlos Alcaraz Garfia,11881,Facundo Bagnis,7-6(5) 4-6 6-2,0,Carlos Alcaraz Garfia,1.9,77,45,29,13,217,134,1.58,2.46,True,,,,2,1,17,14,7,4,6,-1,-1,6,6,2,-1,-1,1.4,4,60.7,41,1,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,68074,Carlos Alcaraz Garfia,11881,Facundo Bagnis,7-6(5) 4-6 6-2,1,Facundo Bagnis,4.3,61,40,32,11,217,134,1.58,2.46,True,,,,1,2,17,14,7,4,6,-1,-1,6,6,2,-1,-1,6,2.3,62.9,44,1,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,29732,Daniel Altmaier,63572,Lorenzo Musetti,7-6(4) 6-2,0,Daniel Altmaier,4.8,34,28,29,15,221,258,3.44,1.33,True,,,,2,0,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,6.7,2.5,63.6,43.6,1,1
04/09/20 00:00:00,16734,Cordenons CH,1,2120,0.99,37,2,9,1/4,29732,Daniel Altmaier,63572,Lorenzo Musetti,7-6(4) 6-2,1,Lorenzo Musetti,2.8,50,33,21,7,221,258,3.44,1.33,True,,,,0,2,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,5.2,3.7,67.7,39.6,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,20819,Oscar Otte,30856,Zdenek Kolar,6-1 6-1,0,Oscar Otte,18.4,17,13,21,16,219,225,1.85,2,True,,,,2,0,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,8.7,3.8,64,42.9,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,20819,Oscar Otte,30856,Zdenek Kolar,6-1 6-1,1,Zdenek Kolar,2.4,33,12,8,4,219,225,1.85,2,True,,,,0,2,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,3.6,3.5,58.3,41.1,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,33860,Tallon Griekspoor,28296,Ilya Ivashka,7-6(3) 6-3,0,Tallon Griekspoor,3.4,52,31,35,18,150,139,1.54,2.56,True,False,,,2,0,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,5.1,4.2,62.4,41.5,1,1
04/09/20 00:00:00,16733,Ostrava CH,1,1797,1.07,36,2,9,1/4,33860,Tallon Griekspoor,28296,Ilya Ivashka,7-6(3) 6-3,1,Ilya Ivashka,4.6,40,24,25,9,150,139,1.54,2.56,True,False,,,0,2,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,5,5.6,58.2,40.1,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,36519,Alejandro Davidovich Fokina,27851,Cameron Norrie,7-6(2) 4-6 6-2 6-1,0,Alejandro Davidovich Fokina,3.5,78,53,36,25,99,76,2.79,1.47,True,False,,,3,1,23,15,7,4,6,6,-1,6,6,2,1,-1,3.6,7.8,60.9,38.8,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,36519,Alejandro Davidovich Fokina,27851,Cameron Norrie,7-6(2) 4-6 6-2 6-1,1,Cameron Norrie,6.8,76,49,42,19,99,76,2.79,1.47,True,False,,,1,3,23,15,7,4,6,6,-1,6,6,2,1,-1,6.4,6.9,63.8,40.5,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,24008,Alexander Zverev,7806,Adrian Mannarino,6-7(4) 6-4 6-2 6-2,0,Alexander Zverev,12.1,73,58,43,22,7,39,1.23,4.4,True,,,,3,1,24,15,6,6,6,6,-1,7,4,2,2,-1,12.5,8.8,67.6,38.4,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,24008,Alexander Zverev,7806,Adrian Mannarino,6-7(4) 6-4 6-2 6-2,1,Adrian Mannarino,3.3,75,47,46,23,7,39,1.23,4.4,True,,,,1,3,24,15,6,6,6,6,-1,7,4,2,2,-1,7.7,6.7,64.7,37.8,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,25165,Borna Coric,30470,Stefanos Tsitsipas,6-7(2) 6-4 4-6 7-5 7-6(4),0,Borna Coric,2.3,112,77,59,35,32,6,4.81,1.2,True,,,,3,2,30,28,6,6,4,7,7,7,4,6,5,6,8.6,7,66.1,35.2,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,25165,Borna Coric,30470,Stefanos Tsitsipas,6-7(2) 6-4 4-6 7-5 7-6(4),1,Stefanos Tsitsipas,8.9,121,81,58,37,32,6,4.81,1.2,True,,,,2,3,30,28,6,6,4,7,7,7,4,6,5,6,10.5,10.8,69.7,35.5,1,1
04/09/20 00:00:00,16485,U.S. Open - New York,4,,0.92,123,1,6,Third,11226,David Goffin,13277,Filip Krajinovic,6-1 7-6(5) 6-4,0,David Goffin,8.2,63,46,34,13,10,26,1.91,1.94,True,False,,,3,0,19,11,6,7,6,-1,-1,1,6,4,-1,-1,8.1,11.4,63.6,38.5,1,1
